,change_point,resonance,novelty,transience,happiness,trust,expectation,surprised,anger,contempt,grief,fear,date,epidemiological,other,policy,danish,international,new_cases,new_cases_MA7,n_all_tweets,n_keyword_tweets,proportion_keyword_tweets
91,0,0.001497098787199715,0.0017148704990878859,0.00021777171188817088,8025983019679955.0,1.0915743964943854e+16,3.1087918150162364e+16,1.1024148049610704e+16,6855796392660118.0,2477551156148519.0,3309194412926954.0,3.982839704213779e+16,2019-04-02,0,0,0,0,0,,,25559,162,0.0063382761453891
92,0,0.0005688673599666294,0.0010473669677371288,0.00047849960777049963,8352582388709553.0,1.0887358306433448e+16,3163891975076946.0,1.0661586967945348e+16,6737519705727796.0,2.4290875309661436e+16,3.4294534944823964e+16,3978184820959387.0,2019-04-03,0,0,0,0,0,,,26642,164,0.006155694016965693
93,0,-0.0008890863599949645,0.0001436233528332361,0.0010327097128282005,8230768670840005.0,1.0953533993303244e+16,3.1150917164070464e+16,1.1175484058814964e+16,6532664871160285.0,2.4347885427281988e+16,3.7023547823555096e+16,3.8824974523220264e+16,2019-04-04,0,0,0,0,0,,,27476,254,0.009244431503857913
94,0,-0.00014437737320252732,0.0003823437332920877,0.0005267211064946152,9462203642644056.0,1.1381237242895272e+16,3.0219398649709532e+16,1.0828218715653948e+16,669140367404616.0,2.3748453446380904e+16,3.771204270686135e+16,3.874921494740147e+16,2019-04-05,0,0,0,0,0,,,25476,184,0.007222483906421729
95,0,6.647282387673022e-05,0.0007727166653696121,0.0007062438414928817,1.023745424550188e+16,1.0710615043563436e+16,2855780275300304.0,1.076285508068258e+16,7147430014950765.0,2.4868624014022784e+16,3.898644120224776e+16,3795256998504923.0,2019-04-06,0,0,0,0,0,,,19397,127,0.006547404237768727
96,0,-0.0002313250165815648,0.0010806047960378207,0.0013119298126193855,1.0339613720504928e+16,1.2205825415941834e+16,2655571613363665.0,1.1073674115705428e+16,7188964717427182.0,2.5171747178732324e+16,3856398590481288.0,3.5859226548909404e+16,2019-04-07,0,0,0,0,0,,,22419,89,0.003969847004772736
97,0,0.0004238576117335291,0.0006897546907183796,0.00026589707898485047,8468468055873597.0,1.1504553087550568e+16,2.9648633692084576e+16,1.0800561025875886e+16,6882344859171056.0,2486627738340585.0,3.5662277688726056e+16,4.2380772460117544e+16,2019-04-08,0,0,0,0,0,,,26202,182,0.006946034653843218
98,0,0.0002045662831916923,0.0009461652146376485,0.0007415989314459562,8164117274391103.0,1072196959031395.0,284231275517387.0,1.1485108404899338e+16,687014289736731.0,2677402505983387.0,3317123046600028.0,4220871462762213.0,2019-04-09,0,0,0,0,0,,,28412,173,0.006088976488807546
99,0,0.0004433645595345444,0.0007878518219223161,0.00034448726238777165,8989003814842489.0,1.1162130805836316e+16,3078362370708302.0,1.0820855783222556e+16,6953057773233176.0,2417729185511464.0,3226747158532269.0,3.863259527274157e+16,2019-04-10,0,0,0,0,0,,,25427,153,0.0060172257836158425
100,0,-0.0019341168514117105,0.00042927726063329103,0.0023633941120450013,8466168152211175.0,1.1893533596160436e+16,3095180836475831.0,1.0809174665752486e+16,6495406239286938.0,2.3902421151868356e+16,3.4458604730887896e+16,4011630099417209.0,2019-04-11,0,0,0,0,0,,,23336,167,0.007156324991429552
101,0,-0.002323638059390075,0.00033106367363977047,0.0026547017330298462,9063576830123958.0,1.0757971466437982e+16,3010811959148671.0,1.1501364309659312e+16,6714964527948858.0,2480835737117019.0,3282454977781242.0,3.7379472986668744e+16,2019-04-12,0,0,0,0,0,,,25654,160,0.006236844156856629
102,0,-0.001220962323389622,0.0007957499194610503,0.002016712242850672,9737634300632592.0,1.0797504769555176e+16,2.8140365498544024e+16,1099527563008334.0,7287242695049703.0,2556644743448137.0,3958364293603775.0,3492263279445727.0,2019-04-13,0,0,0,0,0,,,19918,89,0.0044683201124610895
103,0,0.002675962837020568,0.004220531456102912,0.001544568619082344,8582969495972886.0,1.029141003680892e+16,2.3246546885819452e+16,1.1115733080651628e+16,7895356973650643.0,3.0646160574364956e+16,4.026546156929917e+16,4170913663034367.0,2019-04-14,0,0,0,0,0,,,27439,124,0.004519115128102336
104,0,-4.846634507818005e-05,0.0020008359779454623,0.0020493023230236424,7626840939932861.0,9704506820941358.0,2604726805228198.0,1.0849500035711734e+16,7336768802228412.0,2.9998903649739304e+16,4659160059995714.0,3.7512606242411256e+16,2019-04-15,0,0,0,0,0,,,28002,98,0.003499750017855868
105,0,-0.0010299544234296906,0.0008035236809123664,0.001833478104342057,8234840280553839.0,1.0451397318021584e+16,2.605089944398009e+16,1.0811367518261436e+16,783963004688011.0,2.9316193625758624e+16,3654035687029835.0,3616070065777519.0,2019-04-16,0,0,0,0,0,,,27517,98,0.003561434749427627
106,0,0.0019848145555223505,0.0023848116556056532,0.000399997100083303,9698707064413116.0,1.1141697172676998e+16,2837132175403069.0,1.1031676921878648e+16,7195965417867434.0,2.498091362255627e+16,3.929285769919776e+16,3625889866812057.0,2019-04-17,0,0,0,0,0,,,25678,154,0.0059973518186774676
107,0,0.0013046030795989105,0.0018647740367882452,0.0005601709571893353,1.0460457066784998e+16,1.1778491235855332e+16,2784207233192811.0,1.0659028178389172e+16,6786980252939871.0,2.4764792544930104e+16,3966057244286665.0,3717337475038828.0,2019-04-18,0,0,0,0,0,,,22535,130,0.005768804082538275
108,0,0.00019678757112269376,0.0009554808861983896,0.0007586933150756957,1.1142964989613412e+16,1.0968825049399604e+16,2.6853468105588484e+16,1.0424755535289048e+16,7541429801894917.0,2.6182662005370628e+16,3761696306429548.0,3101104524497137.0,2019-04-19,0,0,0,0,0,,,19737,67,0.0033946395095505897
109,0,-0.001061185117823851,0.00034900039864191773,0.0014101855164657688,1.0547337535318408e+16,1.0655352097370136e+16,2.6749505542273416e+16,1.0550038035209736e+16,7576554009997825.0,2654966855031514.0,3759666376874593.0,3587464681590958.0,2019-04-20,0,0,0,0,0,,,18404,78,0.004238209084981526
110,0,-0.001636616773019823,0.0005758054938342272,0.00221242226685405,1.0062103306333816e+16,1.0917908201655378e+16,2.560698003806489e+16,1.1238414553180188e+16,7556336033284645.0,2.6175085203381576e+16,4496959235161333.0,3.923316956579471e+16,2019-04-21,0,0,0,0,0,,,22593,90,0.0039835347231443365
111,0,-0.0012753677763080542,0.0009597928393250076,0.0022351606156330622,9156463941508804.0,1.1765669657693584e+16,2636704054503157.0,1.0850992854769024e+16,772113659022931.0,2.504013376537055e+16,5071294449983382.0,400283316716517.0,2019-04-22,0,0,0,0,0,,,24072,89,0.00369724160850781
112,0,0.0022831530761208947,0.0029362761599652635,0.0006531230838443682,9382942955920484.0,1.0334956784788246e+16,3226152981849611.0,1.0596106309420916e+16,6768980121002593.0,2225511235955056.0,3847705272255834.0,4.527921348314606e+16,2019-04-23,0,0,0,0,0,,,23140,248,0.010717372515125324
113,0,0.00010922599896707303,0.0019451422451846878,0.0018359162462176148,9022766760749240.0,1.232101829111836e+16,3.0835339613650524e+16,1009735713500238.0,646029471060445.0,2.184834866757083e+16,4895121146585534.0,4.495659983138447e+16,2019-04-24,0,0,0,0,0,,,27281,257,0.009420475789010669
114,0,-0.0003789286403589533,0.0011565418551733552,0.0015354704955323087,8265041216339988.0,1.1976893203883492e+16,3098572632350247.0,1.0538453929291078e+16,7134313976918849.0,2.3078296391280452e+16,3571269463271661.0,4423257006777798.0,2019-04-25,0,0,0,0,0,,,27295,214,0.00784026378457593
115,0,-0.0012145949831481935,0.0004238137299073866,0.0016384087130555801,8690342473722994.0,1161079393398751.0,3.1020203234689524e+16,1.0493030291277196e+16,7119028041732924.0,2.313741224838071e+16,3542954660047318.0,43611255478416.0,2019-04-26,0,0,0,0,0,,,25783,173,0.0067098475739828575
116,0,0.0016519253620480613,0.0030925741059809595,0.0014406487439328982,8622302861655322.0,1.1857977663294852e+16,2.6041939608167564e+16,1.0570507276350918e+16,7146610010153047.0,2835579287782499.0,3.844496672056555e+16,3536821720001503.0,2019-04-27,0,0,0,0,0,,,26593,140,0.00526454330086865
117,0,2.208425450360885e-05,0.0013412643256768394,0.0013191800711732306,9036368975516644.0,1.165960063135484e+16,2.6436427706199756e+16,1.1094237051719708e+16,724753147597548.0,2619864919428843.0,4.41504239621187e+16,3.887662885878941e+16,2019-04-28,0,0,0,0,0,,,27243,147,0.005395881510846822
118,0,0.0003679124933947667,0.0008870739233378584,0.0005191614299430916,8266715384615385.0,1096895769230769.0,2930758076923077.0,1.0722911538461536e+16,7115192307692307.0,2547253846153846.0,3603161538461538.0,4.517715384615385e+16,2019-04-29,0,0,0,0,0,,,26000,207,0.007961538461538461
119,0,0.0012022415634423335,0.001591032676963102,0.0003887911135207684,8533884969155184.0,1.1119371282922684e+16,3.120135938827527e+16,1109445162720254.0,688230209449226.0,2344182335340401.0,3525865317129031.0,4.175593808872963e+16,2019-04-30,0,0,0,0,0,,,27071,150,0.0055409848177016
120,0,2.8389179880520176e-06,0.0007280409483933134,0.0007252020304052615,8713455243255445.0,1.1620878955487824e+16,305598637920006.0,1.1196466869849868e+16,7185826090228394.0,2.3423125258682316e+16,3688538962260601.0,3588648079166196.0,2019-05-01,0,0,0,0,0,,,26577,172,0.006471761297362382
121,0,-0.0008831617450800641,0.0003923762441607794,0.001275537989240843,7778888516157888.0,1.136421409668642e+16,3.0843646800104364e+16,1.1549740951954972e+16,6546498192254649.0,247339781579634.0,3246475828394647.0,3.911923664691191e+16,2019-05-02,0,0,0,0,0,,,26829,159,0.005926422900592642
122,0,6.918779894986163e-05,0.0006378570344645441,0.0005686692355146826,8339162929745889.0,1.103018684603886e+16,2874164050822123.0,1.1142653213751866e+16,7237571001494766.0,2618281016442451.0,3210422272047832.0,409189461883408.0,2019-05-03,0,0,0,0,0,,,26760,176,0.006576980568011957
123,0,0.00041583069487563485,0.0009528333938247363,0.0005370026989491017,9388981564652036.0,1.0893100645878778e+16,2.743093802130117e+16,1.0754895418965738e+16,7692249454638778.0,2.589105607596561e+16,3868655631121947.0,4.05696993027931e+16,2019-05-04,0,0,0,0,0,,,23379,115,0.004918944351768682
124,0,0.0004946122643473506,0.0011283826610335814,0.0006337703966862307,8619630502262612.0,1.1770339204906688e+16,2.617090018325293e+16,1.1497636411234526e+16,7978944612737947.0,2.5916960245334524e+16,4.37167059351509e+16,3648965929915105.0,2019-05-05,0,0,0,0,0,,,26739,137,0.005123602228953961
125,0,-0.00013468950368179648,0.00037654836330306985,0.0005112378669848664,8249420679000993.0,1.0909846617868836e+16,2847733475558171.0,1.1337771729135248e+16,7415102806488395.0,2538089895906131.0,4010240188325302.0,4195931879206973.0,2019-05-06,0,0,0,0,0,,,27187,224,0.008239231985875603
126,0,0.00030645889160529785,0.0006011298405355661,0.00029467094893026826,7463895943969828.0,1.1851748377331382e+16,2844848251622668.0,1.1636147669257804e+16,7224923676851637.0,2581159855306703.0,3.7888427101772744e+16,3.7499371456425256e+16,2019-05-07,0,0,0,0,0,,,38979,312,0.008004310013083969
127,0,-5.298669582333258e-05,0.0003822038277827957,0.00043519052360612825,7363928003299358.0,1.1698718552995932e+16,2.8650559712484536e+16,1126115300771814.0,7166272904024039.0,2.6317115418606024e+16,3968891769280621.0,3549348966004831.0,2019-05-08,0,0,0,0,0,,,33946,235,0.006922759677134272
128,0,-0.00015007058570238186,0.0005775326022936803,0.0007276031879960621,6938562049225395.0,1.0885830718975384e+16,2.8170099291697664e+16,1.1112270772017206e+16,7544500145541576.0,2.8185400562760764e+16,3482554416378278.0,3655150554675118.0,2019-05-09,0,0,0,0,0,,,30919,178,0.005756977910022963
129,0,-0.0001334133610712236,0.0003049224821216373,0.00043833584319286095,7932021149458586.0,1.080971643790968e+16,283716003331764.0,1.1056777604751384e+16,717403034802448.0,2718231630029334.0,3486481005323579.0,3.9616810922391624e+16,2019-05-10,0,0,0,0,0,,,27613,171,0.006192735305834208
130,0,0.00047294899970016396,0.0007645176261691883,0.0002915686264690243,9126335150467580.0,1.1620063821300356e+16,2711099587820768.0,114999246554093.0,727409918893764.0,2.6088126578912376e+16,3.800186145459381e+16,3.456947214466161e+16,2019-05-11,0,0,0,0,0,,,22563,110,0.004875238221867659
131,0,-7.188415574284209e-05,0.00047197864432597264,0.0005438628000688147,867283060921248.0,1.1499546805349184e+16,2.6356277860326892e+16,1.1085092867756312e+16,7546452451708767.0,2.7353971025260028e+16,3.920271173848438e+16,3542273402674591.0,2019-05-12,0,0,0,0,0,,,26920,126,0.004680534918276374
132,0,0.0001832908423970221,0.0004800626308632753,0.00029677178846625315,820108143897594.0,1.0983612888986976e+16,2.947023100125065e+16,1122698079894063.0,7223467961450747.0,2544098065180608.0,3.817461193261237e+16,3.6118958287353784e+16,2019-05-13,0,0,0,0,0,,,27186,179,0.0065842713161185906
133,0,-0.00017555933670185042,0.00025851585286147503,0.00043407518956332556,8147164276401563.0,1145245110821382.0,2797397653194263.0,1.1357050195567144e+16,699964146023468.0,2.6733220338983044e+16,3.586558018252933e+16,3727209908735333.0,2019-05-14,0,0,0,0,0,,,30680,195,0.006355932203389831
134,0,-0.0011974933150454567,0.00037299952923999303,0.0015704928442854494,7742050977238557.0,1.0997755323240442e+16,2.890080067130519e+16,1.0933177161637704e+16,7151645047375964.0,2718227334708576.0,3278357400090905.0,3790028320688087.0,2019-05-15,0,0,0,0,0,,,28601,184,0.00643334149155624
135,0,-0.0008962319915841225,0.00018253744175767005,0.0010787694333417924,8008641528075086.0,1.1194556232504528e+16,2769339370986333.0,1.146498271035732e+16,7133588012514408.0,2.7312781162522636e+16,3596492672484768.0,3.5706965256051376e+16,2019-05-16,0,0,0,0,0,,,30365,183,0.006026675448707394
136,0,-0.0003349648650428514,0.0011334145829894615,0.0014683794480323132,8419649705014748.0,1.1306965339233036e+16,2.457882374631268e+16,1.10648709439528e+16,7564410029498525.0,2980553097345133.0,3838952802359881.0,3398270648967551.0,2019-05-17,0,0,0,0,0,,,27120,147,0.005420353982300885
137,0,-0.00015448315616028432,0.0023924560275080387,0.0025469391836683225,1075723503209747.0,1.1904123542512772e+16,2.4456380191274724e+16,1.2409842132844228e+16,7512344425520764.0,2.5142915629503464e+16,4.313523516310755e+16,3480102842918905.0,2019-05-18,0,0,0,0,0,,,30532,196,0.006419494301061182
138,0,-0.0005696428674036586,0.0007144878375056758,0.0012841307049093345,8191606540734561.0,1.1678434429498566e+16,2.5869783546644424e+16,1.1886331170008336e+16,7073927703854102.0,2.792784163010769e+16,4050288241905659.0,3.298683876581705e+16,2019-05-19,0,0,0,0,0,,,27581,145,0.005257242304484972
139,0,0.0014044799199883831,0.0017648887890205716,0.00036040886903218817,7952613009922822.0,1.1070610069827268e+16,2.906350238882763e+16,1.1813792723263504e+16,656931275266446.0,2.577477398015435e+16,3.930216832047041e+16,3801484748254318.0,2019-05-20,0,0,0,0,0,,,27210,136,0.004998162440279309
140,0,0.0016519864052095216,0.00189023117815288,0.0002382447729433585,7391768156839447.0,1.1633929897519678e+16,3043131219367295.0,1.1348080350512402e+16,6577450616367146.0,2551060448537056.0,3382344422991236.0,3700207931085697.0,2019-05-21,0,0,0,0,0,,,26932,172,0.006386454774988861
141,0,0.00018625970299212727,0.0006124837419676357,0.00042622403897550837,7458010818356307.0,1103961612284069.0,2970371662886058.0,1.1073945210259988e+16,6984208689582969.0,2587142558017798.0,3.635428372011865e+16,4209345663932996.0,2019-05-22,0,0,0,0,0,,,28655,216,0.007537951491886232
142,0,-0.00040008265563230144,0.00035991362523160863,0.0007599962808639099,7557109179831813.0,1.1457334365434008e+16,2942504134266915.0,1085170472537912.0,7226642271559762.0,2663939692480912.0,3033221913373914.0,3784951268428275.0,2019-05-23,0,0,0,0,0,,,28421,199,0.007001864818268182
143,0,-0.00038060658474624624,0.00019370310354127008,0.0005743096882875162,8235083183453236.0,1.1248148980815346e+16,2.9334536121103116e+16,1.1009221372901676e+16,6911117356115107.0,2.5876798561151076e+16,343982314148681.0,3920027727817745.0,2019-05-24,0,0,0,0,0,,,26688,146,0.005470623501199041
144,0,0.00015170047708764473,0.000791158653058979,0.0006394581759713343,8949913488302114.0,1.112320394192432e+16,2.7146908147145116e+16,1.1154002106371774e+16,763356277740164.0,2.6266079891672304e+16,4060964417362521.0,3641465432934626.0,2019-05-25,0,0,0,0,0,,,26586,182,0.006845708267509215
145,0,0.00014387418404708798,0.0007643755587419436,0.0006205013746948556,875589757897021.0,1.2735621066989056e+16,263614712173347.0,1.1513332713351312e+16,7422709941411698.0,2.5697296878390524e+16,3792777209460925.0,3.698189652500077e+16,2019-05-26,0,0,0,0,0,,,32259,426,0.013205617037105924
146,0,7.58415226276669e-05,0.0005013310387418177,0.00042548951611415096,7764490263459335.0,1260613187285223.0,2.7962639604810996e+16,1.1233759306987398e+16,68268470790378.0,2.6542983963344784e+16,3464601231386025.0,3.5738724226804124e+16,2019-05-27,0,0,0,0,0,,,27936,263,0.009414375715922107
147,0,-5.7443100979813614e-05,0.0006543795376476309,0.0007118226386274446,7117331936441416.0,1200425353588266.0,2858354112100576.0,1.0696916361096556e+16,6994957220185087.0,2693426226645713.0,3833930504627204.0,3.811311332285663e+16,2019-05-28,0,0,0,0,0,,,28635,171,0.005971712938711367
148,0,-0.00011317791141230247,0.0004510414220101737,0.0005642193334224763,8389833058154467.0,1.1211344707393138e+16,286283947899468.0,1126715465052284.0,6933370023848834.0,2.5887385800770496e+16,3.767734360667767e+16,3889623922216107.0,2019-05-29,0,0,0,0,0,,,27255,142,0.005210053201247477
149,0,-8.813567349840942e-05,0.000698941561868387,0.0007870772353667964,8670079635949944.0,1102413095689546.0,267102346943075.0,1.1743205663000884e+16,7805675641511818.0,2.6995697973286136e+16,3371339485105127.0,3656364555681961.0,2019-05-30,0,0,0,0,0,,,23733,121,0.0050983862132895135
150,0,-0.0006260468947950495,0.0005274154400402032,0.0011534623348352527,8968595765005573.0,1.1839504059863078e+16,2.853924932335615e+16,1.0959309823276548e+16,7071342142970864.0,2491785941729024.0,3.72874144244547e+16,3.951345327177201e+16,2019-05-31,0,0,0,0,0,,,25124,136,0.0054131507721700365
151,0,-0.000822344306369859,0.0010283449467905269,0.0018506892531603859,9429658487421018.0,1.2249556149939916e+16,2.5979955033531028e+16,1.2371845563437608e+16,7147629569329766.0,247466720936543.0,4612334767608636.0,3438151723068574.0,2019-06-01,0,0,0,0,0,,,25797,161,0.006241035779354189
152,0,6.130452481694347e-05,0.0010534013550556288,0.0009920968302386851,8293999401063111.0,1.1619521599161486e+16,2501038032492326.0,1248695066257393.0,7019289511117766.0,2.8306206483491796e+16,3879186943175863.0,3361278730253799.0,2019-06-02,0,0,0,0,0,,,26714,138,0.005165830650595194
153,0,0.000346287712957873,0.0010995892045555435,0.0007533014915976707,774584552271428.0,1.1375631325868386e+16,2705442012172568.0,1.1603823262382728e+16,7212898886983422.0,2.812390127442079e+16,3.2295235213019936e+16,3630091798648239.0,2019-06-03,0,0,0,0,0,,,29739,186,0.006254413396549985
154,0,-8.073941499025291e-05,0.0014394257797153865,0.0015201651947056392,7191454175633051.0,1100425964684727.0,2862464699466439.0,1.105286089084102e+16,7474091324470122.0,2811576806296613.0,3.089222651298529e+16,3.4222710255578804e+16,2019-06-04,0,0,0,0,0,,,33923,165,0.0048639566076113545
