,date,emo_prob,novelty,transience,resonance,nsigma,tsigma,rsigma,smoothed_transience,smoothed_novelty,smoothed_resonance
0,2019-01-01,"[0.13655387965800936, 0.13095321826100983, 0.3050921116309082, 0.10635634779803194, 0.05383807872237457, 0.19659658815938053, 0.03020854170027423, 0.04017047104371673]",0.0,0.007187091250824659,0.0,0.0,0.0017108532224297715,0.0,0.0025229463039278827,0.0009119344979476182,0.0004578114308845121
1,2019-01-02,"[0.08091568521634232, 0.09035963937652772, 0.3239283197358814, 0.11278616551855496, 0.05777467381987872, 0.21657312466270914, 0.042207168026411855, 0.07524177010253642]",0.0,0.0034129075871779844,0.0,0.0,0.0016661562752686696,0.0,0.002442010702098168,0.0009465379293701885,0.00042422826255226277
2,2019-01-03,"[0.08403529679919247, 0.0910697144345674, 0.3069517111132819, 0.12262016866920646, 0.05657380091823775, 0.24341675621112957, 0.040273810686724615, 0.05482393930513496]",0.0,0.0015296268034053998,0.0,0.0,0.0004977519371123795,0.0,0.0023610751002684535,0.000981141360792759,0.00039064509422001315
3,2019-01-04,"[0.0866288507944467, 0.10716675546084177, 0.3069488545551412, 0.11731188692845278, 0.060982042683882284, 0.24270058604155567, 0.034530571312168974, 0.0435002663825253]",0.003032704441870617,0.000656497681823172,0.0023762067600474448,0.0016951700619487185,0.00012531649794523053,0.0009102432799469744,0.0022801394984387382,0.0010157447922153294,0.00035706192588776375
4,2019-01-05,"[0.08950032989547523, 0.11767038233149285, 0.2748304684515748, 0.12412032503385767, 0.06128489078723478, 0.2565062332881897, 0.032693370837239985, 0.04320092370733062]",0.002755717922040259,0.0015094154019409086,0.0012463025200993509,0.002021991392013337,0.0010116667096993408,0.001516829050856339,0.0021992038966090234,0.0010503482236378996,0.00032347875755551423
5,2019-01-06,"[0.09466409411059493, 0.11431627453918775, 0.2822323542634497, 0.11918578600329682, 0.06152734901843249, 0.25213951745841445, 0.032002734901843244, 0.04373767420950096]",0.000772984963570866,0.0018538533884223567,-0.0010808684248514908,0.000692745125550987,0.0002627019586854614,0.0004777235421182242,0.0021182682947793086,0.00108495165506047,0.00028989558922326494
6,2019-01-07,"[0.08453907557615552, 0.09961281704647867, 0.33123071971160034, 0.11833136989828763, 0.05600659842925196, 0.22855021243723442, 0.029500675936655073, 0.05200366937041327]",0.001719187780987781,0.00023454706760312984,0.0014846407133846512,0.0007154047385120606,0.00013112552474347833,0.0004232651316277695,0.002037332692949594,0.0011195550864830405,0.0002563124208910154
7,2019-01-08,"[0.08339816027235823, 0.10803993714809479, 0.3276466544454629, 0.11566551001702238, 0.05799361660337829, 0.22929474924708657, 0.028716184365588582, 0.04901973942647636]",0.0011945773581828944,0.0002540333893020674,0.0009405439688808268,0.0007725395705442425,0.00013296725682295933,0.0004527534136836009,0.0019563970911198793,0.001154158517905611,0.00022272925255876596
8,2019-01-09,"[0.07941227104393954, 0.10704210456077135, 0.33655503286290994, 0.11710462749808159, 0.05462943315650752, 0.2269477863410403, 0.029257998865645746, 0.048813298635438554]",0.0007882473393766128,0.0007942946502862532,-6.047310909640392e-06,0.0009471646946304234,0.0007997346907948424,0.0008734496927126329,0.0018754614892901647,0.0011887619493281814,0.0001891460842265165
9,2019-01-10,"[0.08233961972005449, 0.10380598909946734, 0.34660132540567323, 0.11415229778273256, 0.050258051529790654, 0.22770735785953175, 0.031428991700730824, 0.04345980428589124]",0.00034912484119329246,0.0018390995801230567,-0.001489974738929764,9.484042851100003e-05,0.0011350254595903194,0.0006149329440506597,0.0017945258874604497,0.0012233653807507514,0.00015556291589426707
10,2019-01-11,"[0.08766849903642623, 0.10967955644014782, 0.3302388083278046, 0.12243954759422487, 0.05120478311692414, 0.22482361861434932, 0.029512052570056544, 0.0441940100464411]",0.00026070531868017146,0.0012874805376331332,-0.0010267752189529616,1.4130751842968759e-05,0.0006921134387872352,0.00035312209531510204,0.001713590285630735,0.0012579688121733218,0.0001219797475620176
11,2019-01-12,"[0.09364345839345838, 0.1075204024370691, 0.2853664421997755, 0.12171480679814012, 0.05710650152316818, 0.2566111912778579, 0.03273813532146865, 0.0450842151675485]",0.001916120285291316,0.0013198027587564205,0.0005963175265348954,0.0003169640992177984,0.000652138384218634,0.0004845512417182162,0.001629568411081951,0.0013060169471336195,6.20796535430749e-05
12,2019-01-13,"[0.09212094723458358, 0.11575230451366815, 0.2803571598855689, 0.1211478464717101, 0.06717534170375078, 0.24544051970756517, 0.03526005244755244, 0.04256615543547361]",0.0017769588082497876,0.003151658236598591,-0.0013746994283488033,0.0010489266805974568,0.0011665323434954787,0.0011077295120464675,0.0015583098897084947,0.0013477629487107033,1.2938513282497814e-05
13,2019-01-14,"[0.09046671070013208, 0.10045505284015852, 0.33779897622192867, 0.11347182959048877, 0.05865118890356671, 0.22478127476882426, 0.030112681638044914, 0.04404309775429326]",0.0014376295492611849,0.0008591993014117593,0.0005784302478494258,0.0007837464884330767,0.0006617379956102607,0.0007227422420216687,0.0014998147215103661,0.0013832068169045736,-2.5443673219713754e-05
14,2019-01-15,"[0.08186707584652789, 0.09993669572436695, 0.3366358299235011, 0.11493619166221905, 0.05297085334756567, 0.23502538101168233, 0.029137223507086522, 0.04927210460772105]",0.0015263498382279304,0.0005222060511922335,0.0010041437870356971,0.0009102220949839805,0.0002670949685476364,0.0005886585317658084,0.0014540829064875651,0.00141234855171523,-5.30669059635597e-05
15,2019-01-16,"[0.07038431372549019, 0.0946403239556692, 0.3427952543336175, 0.1187868144359193, 0.04981614094913327, 0.23695473145780052, 0.02514475703324808, 0.06126084114805342]",0.002429084703088205,0.0026040748149957237,-0.00017499011190751828,0.001725745071540084,0.0016847871831550802,0.0017052661273475821,0.001421114444640092,0.001435188153142673,-6.993118494904015e-05
16,2019-01-17,"[0.08134238603297768, 0.09998760305528612, 0.3291164827837052, 0.12404570805043644, 0.05527697623666344, 0.23226206353055287, 0.027250818380213385, 0.050507668525703195]",0.000436619213614615,0.0017924969589624426,-0.0013558777453478276,0.000226312471173904,0.0007859379830828548,0.0005061252271283794,0.0014009093359679463,0.0014517256211869021,-7.603651017615504e-05
17,2019-01-18,"[0.0892138748641912, 0.1015330414775995, 0.3103701987601457, 0.11619562855499456, 0.05885137726081676, 0.25166667731833575, 0.029863136703521444, 0.04208317888413114]",0.0012587723584108932,0.0006099953142580442,0.0006487770441528491,0.0007522065894392546,0.0002966687276774884,0.0005244376585583715,0.0013934675804711284,0.001461960955847918,-7.138288164490434e-05
18,2019-01-19,"[0.10484033514741002, 0.11094397243647466, 0.2946397948396695, 0.12070177361888729, 0.059421479190321445, 0.23965165811831957, 0.03197885752319799, 0.03759692259504326]",0.0025006877739499047,0.0014906613820001085,0.001010026391949796,0.0017076028144954476,0.0008984078307940532,0.0013030053226447502,0.0013987891781496386,0.0014658941571257197,-5.5970299355288037e-05
19,2019-01-20,"[0.09725098008157446, 0.10365837722250822, 0.2806148972399319, 0.11607381301231535, 0.06282643646299448, 0.2559065457569398, 0.04060190868411673, 0.042875381142834505]",0.0014301906395089575,0.002471791584053186,-0.0010416009445442288,0.0008500400221019683,0.0008371968080263304,0.0008436184150641494,0.0014168741290034761,0.0014635252250203082,-2.9798763307306144e-05
